time,latitude,longitude,id,cluster-id
1212584621,37.75177,-122.43064,ijhipvo,31
1212584682,37.75178,-122.43062,ijhipvo,31
1212585627,37.78104,-122.45886,ijhipvo,24
1212589262,37.77937,-122.45469,ijhipvo,423
1212589322,37.77938,-122.4547,ijhipvo,423
1212591932,37.76716,-122.40592,ijhipvo,203
1212591951,37.76712,-122.40592,ijhipvo,203
1212592018,37.76713,-122.40591,ijhipvo,203
1212592078,37.76717,-122.40592,ijhipvo,203
1212592966,37.75164,-122.42886,ijhipvo,31
1212593022,37.75165,-122.42887,ijhipvo,31
1212593923,37.77127,-122.43884,ijhipvo,422
1212596071,37.79163,-122.4209,ijhipvo,1
1212598091,37.79151,-122.40746,ijhipvo,1
1212598213,37.79154,-122.40746,ijhipvo,1
1212598652,37.79169,-122.40738,ijhipvo,1
1212599257,37.79159,-122.40745,ijhipvo,1
1212599367,37.79157,-122.4074,ijhipvo,1
1212601444,37.79047,-122.40529,ijhipvo,1
1212605780,37.79036,-122.40925,ijhipvo,1
1212606316,37.79175,-122.41212,ijhipvo,1
1212607789,37.79177,-122.40586,ijhipvo,1
1212609569,37.77442,-122.45294,ijhipvo,65
1212609787,37.77334,-122.45072,ijhipvo,194
1212609859,37.77335,-122.45069,ijhipvo,194
1212610749,37.78143,-122.40024,ijhipvo,34
1212610785,37.78144,-122.40022,ijhipvo,34
1212611981,37.79201,-122.40429,ijhipvo,1
1212612234,37.79207,-122.40375,ijhipvo,1
1212612348,37.79218,-122.40367,ijhipvo,1
1212613710,37.79102,-122.431,ijhipvo,1
1212614844,37.75429,-122.4015,ijhipvo,1306
1212614886,37.75432,-122.40148,ijhipvo,1306
1212614914,37.75431,-122.40148,ijhipvo,1306
1212629805,37.79197,-122.41091,ijhipvo,1
1212631563,37.79198,-122.4108,ijhipvo,1
1212636623,37.78279,-122.4321,ijhipvo,1
1212636782,37.78272,-122.43207,ijhipvo,1
1212647866,37.77223,-122.42268,ijhipvo,1
1212651654,37.77274,-122.42712,ijhipvo,0
1212652991,37.76955,-122.44333,ijhipvo,4
1212662653,37.79376,-122.45045,ijhipvo,874
1212662705,37.79376,-122.45044,ijhipvo,874
1212663758,37.78356,-122.41479,ijhipvo,1
1212663827,37.78357,-122.41479,ijhipvo,1
1212666011,37.774,-122.43733,ijhipvo,0
1212673362,37.75144,-122.42901,ijhipvo,31
1212673725,37.75147,-122.42901,ijhipvo,31
1212673843,37.75143,-122.42903,ijhipvo,31
1212673898,37.75141,-122.42904,ijhipvo,31
1212675006,37.75627,-122.43106,ijhipvo,1070
1212675066,37.75625,-122.43106,ijhipvo,1070
1212678111,37.75497,-122.44157,ijhipvo,300
1212678163,37.75496,-122.44156,ijhipvo,300
1212680446,37.79168,-122.40741,ijhipvo,1
1212681024,37.79163,-122.40728,ijhipvo,1
1212682322,37.79208,-122.40749,ijhipvo,1
1212684023,37.79838,-122.42677,ijhipvo,1
1212685946,37.78983,-122.43273,ijhipvo,1
1212685987,37.78981,-122.43274,ijhipvo,1
1212686807,37.79149,-122.40727,ijhipvo,1
1212688139,37.78469,-122.43826,ijhipvo,41
1212688199,37.78472,-122.43825,ijhipvo,41
1212688463,37.78743,-122.44848,ijhipvo,226
1212694064,37.79278,-122.40387,ijhipvo,1
1212696230,37.79138,-122.4073,ijhipvo,1
1212696410,37.79152,-122.40733,ijhipvo,1
1212696471,37.79152,-122.40735,ijhipvo,1
1212696892,37.79143,-122.4075,ijhipvo,1
1212700850,37.74863,-122.40633,ijhipvo,493
1212700970,37.74847,-122.40624,ijhipvo,493
1212703081,37.75038,-122.40885,ijhipvo,40
1212703141,37.75035,-122.40886,ijhipvo,40
1212708725,37.79273,-122.41075,ijhipvo,1
1212711815,37.76213,-122.43514,ijhipvo,9
1212711837,37.76207,-122.43518,ijhipvo,9
1212712172,37.75721,-122.43992,ijhipvo,795
1212712228,37.7572,-122.43995,ijhipvo,795
1212712251,37.75719,-122.43994,ijhipvo,795
1212722372,37.75228,-122.41867,ijhipvo,18
1212722635,37.75094,-122.42522,ijhipvo,384
1212722701,37.75092,-122.42523,ijhipvo,384
1212722730,37.75096,-122.42521,ijhipvo,384
1212728577,37.77559,-122.41916,ijhipvo,1
1212729826,37.79885,-122.42234,ijhipvo,1
1212729867,37.79884,-122.42236,ijhipvo,1
1212731530,37.75271,-122.42532,ijhipvo,384
1212731590,37.75273,-122.42535,ijhipvo,384
1212760027,37.75141,-122.4291,ijhipvo,31
1212760828,37.75137,-122.4291,ijhipvo,31
1212760874,37.75136,-122.42909,ijhipvo,31
1212761084,37.75134,-122.42909,ijhipvo,31
1212761132,37.75138,-122.42907,ijhipvo,31
1212761170,37.75139,-122.42908,ijhipvo,31
1212761316,37.75169,-122.43073,ijhipvo,31
1212761373,37.7517,-122.43073,ijhipvo,31
1212762643,37.78127,-122.46537,ijhipvo,27
1212762694,37.78126,-122.4654,ijhipvo,27
1212764181,37.7919,-122.40386,ijhipvo,1
1212764650,37.79041,-122.42904,ijhipvo,1
1212766163,37.79168,-122.4076,ijhipvo,1
1212766276,37.79165,-122.40741,ijhipvo,1
1212766802,37.79079,-122.42396,ijhipvo,1
1212767210,37.79301,-122.42469,ijhipvo,1
1212767390,37.7935,-122.42473,ijhipvo,1
1212767884,37.79998,-122.42594,ijhipvo,1
1212767953,37.79996,-122.42594,ijhipvo,1
1212770825,37.79188,-122.40734,ijhipvo,1
1212770995,37.79178,-122.40731,ijhipvo,1
1212771139,37.79185,-122.40746,ijhipvo,1
1212771168,37.79185,-122.40743,ijhipvo,1
1212771599,37.79136,-122.40749,ijhipvo,1
1212774133,37.78655,-122.45307,ijhipvo,92
1212775430,37.78265,-122.47121,ijhipvo,785
1212776002,37.78451,-122.4376,ijhipvo,41
1212780025,37.79929,-122.42753,ijhipvo,1
1212780179,37.79924,-122.42754,ijhipvo,1
1212780482,37.79674,-122.42016,ijhipvo,1
1212780663,37.79678,-122.42018,ijhipvo,1
1212781623,37.79148,-122.4072,ijhipvo,1
1212782399,37.79206,-122.40366,ijhipvo,1
1212784092,37.79808,-122.40205,ijhipvo,1
1212786357,37.7809,-122.45858,ijhipvo,24
1212786423,37.78088,-122.4586,ijhipvo,24
1212793402,37.77578,-122.44141,ijhipvo,0
1212793428,37.77575,-122.44141,ijhipvo,0
1212795083,37.72331,-122.40112,ijhipvo,885
1212796959,37.72962,-122.42834,ijhipvo,-1
1212797549,37.74826,-122.41162,ijhipvo,40
1212797567,37.74826,-122.41162,ijhipvo,40
1212797844,37.76275,-122.41279,ijhipvo,594
1212799917,37.77568,-122.41864,ijhipvo,1
1212801142,37.76543,-122.4664,ijhipvo,138
1212801530,37.76334,-122.458,ijhipvo,198
1212801637,37.77085,-122.45381,ijhipvo,869
1212801821,37.7741,-122.42977,ijhipvo,0
1212802297,37.78274,-122.41425,ijhipvo,1
1212802670,37.78374,-122.41406,ijhipvo,1
1212803207,37.77215,-122.42243,ijhipvo,1
1212806337,37.75996,-122.42155,ijhipvo,18
1212806354,37.75996,-122.42155,ijhipvo,18
1212806360,37.75997,-122.42154,ijhipvo,18
1212810698,37.79057,-122.4282,ijhipvo,1
1212811576,37.78597,-122.41476,ijhipvo,1
1212815042,37.79988,-122.42081,ijhipvo,1
1212815083,37.79991,-122.42081,ijhipvo,1
1212817191,37.76529,-122.46639,ijhipvo,138
1212820870,37.76513,-122.4544,ijhipvo,227
1212821182,37.77464,-122.45633,ijhipvo,373
1212821250,37.77462,-122.45635,ijhipvo,373
1212822081,37.77205,-122.4312,ijhipvo,0
1212822112,37.77205,-122.4312,ijhipvo,0
1212839670,37.74828,-122.41847,ijhipvo,2
1212839732,37.74867,-122.42025,ijhipvo,461
1212839790,37.74866,-122.42026,ijhipvo,461
1212840261,37.74995,-122.43018,ijhipvo,-1
1212854236,37.76346,-122.47744,ijhipvo,217
1212854515,37.75816,-122.47577,ijhipvo,-1
1212855304,37.75694,-122.47699,ijhipvo,1295
1212856233,37.78227,-122.44697,ijhipvo,44
1212857237,37.79163,-122.41059,ijhipvo,1
1212857287,37.79163,-122.4106,ijhipvo,1
1212857296,37.79166,-122.41061,ijhipvo,1
1212859485,37.7513,-122.43437,ijhipvo,128
1212859644,37.75177,-122.4363,ijhipvo,477
1212859710,37.75175,-122.43631,ijhipvo,477
1212859879,37.75171,-122.43636,ijhipvo,477
1212860000,37.75182,-122.43633,ijhipvo,477
1212860070,37.75182,-122.43631,ijhipvo,477
1212863198,37.7842,-122.40168,ijhipvo,1
1212870141,37.77038,-122.44548,ijhipvo,4
1212871583,37.75711,-122.41845,ijhipvo,18
1212872361,37.7572,-122.41841,ijhipvo,18
1212876483,37.75073,-122.43412,ijhipvo,128
1212889526,37.76808,-122.42846,ijhipvo,9
1212889549,37.76806,-122.42846,ijhipvo,9
1212891091,37.79489,-122.42288,ijhipvo,1
1212895093,37.76259,-122.41298,ijhipvo,594
1212895122,37.76259,-122.41298,ijhipvo,594
1212897383,37.77279,-122.41513,ijhipvo,1421
1212899967,37.76528,-122.41837,ijhipvo,18
1212902952,37.75562,-122.42563,ijhipvo,1187
1212904060,37.74532,-122.42016,ijhipvo,2
1212904081,37.74533,-122.42018,ijhipvo,2
1212905780,37.76212,-122.43511,ijhipvo,9
1212910647,37.776,-122.43017,ijhipvo,0
1212910672,37.77601,-122.43017,ijhipvo,0
1212910674,37.77601,-122.43018,ijhipvo,0
1212910837,37.77208,-122.431,ijhipvo,0
1212912721,37.79175,-122.41128,ijhipvo,1
1212913424,37.76216,-122.4352,ijhipvo,9
1212933736,37.78673,-122.40261,ijhipvo,1
1212934351,37.78952,-122.42217,ijhipvo,1
1212934464,37.78951,-122.42222,ijhipvo,1
1212937078,37.78437,-122.40124,ijhipvo,1
1212940747,37.78219,-122.40081,ijhipvo,34
1212940784,37.78219,-122.40082,ijhipvo,34
1212944507,37.78919,-122.40805,ijhipvo,1
1212947237,37.78687,-122.41097,ijhipvo,1
1212951883,37.78657,-122.40258,ijhipvo,1
1212958531,37.78677,-122.40237,ijhipvo,1
1212964274,37.78698,-122.40241,ijhipvo,1
1212976614,37.76735,-122.42356,ijhipvo,239
1212976638,37.76734,-122.42355,ijhipvo,239
1212980761,37.79348,-122.43376,ijhipvo,1
1212993006,37.78543,-122.4181,ijhipvo,1
1212993126,37.7854,-122.41822,ijhipvo,1
1212993247,37.78552,-122.41834,ijhipvo,1
1212993729,37.78738,-122.40731,ijhipvo,1
1212993760,37.78737,-122.4073,ijhipvo,1
1212993763,37.78737,-122.4073,ijhipvo,1
1212995724,37.7556,-122.42558,ijhipvo,1187
1212995757,37.7556,-122.42554,ijhipvo,1187
1212997053,37.77405,-122.43736,ijhipvo,0
1212999454,37.77917,-122.43555,ijhipvo,1
1213000481,37.79935,-122.44253,ijhipvo,1
1213000536,37.79935,-122.4425,ijhipvo,1
1213000741,37.79935,-122.44248,ijhipvo,1
1213000804,37.79935,-122.4425,ijhipvo,1
1213001003,37.79929,-122.44248,ijhipvo,1
1213001031,37.79931,-122.4425,ijhipvo,1
1213005188,37.7684,-122.42024,ijhipvo,130
1213005489,37.76846,-122.42022,ijhipvo,130
1213006079,37.74841,-122.41813,ijhipvo,2
1213017116,37.75134,-122.42908,ijhipvo,31
1213018961,37.75179,-122.43095,ijhipvo,31
1213025558,37.77306,-122.47513,ijhipvo,706
1213027048,37.79148,-122.40743,ijhipvo,1
1213027416,37.7914,-122.40745,ijhipvo,1
1213027773,37.79151,-122.40742,ijhipvo,1
1213027833,37.79154,-122.40741,ijhipvo,1
1213027980,37.79161,-122.40736,ijhipvo,1
1213028280,37.79159,-122.40733,ijhipvo,1
1213028322,37.79159,-122.40732,ijhipvo,1
1213028631,37.79156,-122.40736,ijhipvo,1
1213029483,37.79071,-122.42054,ijhipvo,1
1213033223,37.76468,-122.46954,ijhipvo,408
1213034158,37.78257,-122.47843,ijhipvo,1215
1213035091,37.79706,-122.43527,ijhipvo,1
1213035119,37.79706,-122.43527,ijhipvo,1
1213035256,37.79594,-122.44448,ijhipvo,339
1213038587,37.7918,-122.40741,ijhipvo,1
1211020621,37.78967,-122.44244,ilcoby,142
1211020642,37.7897,-122.44247,ilcoby,142
1211020965,37.79183,-122.42092,ilcoby,1
1211021737,37.78115,-122.42312,ilcoby,1
1211023907,37.78376,-122.46342,ilcoby,486
1211027536,37.77717,-122.40386,ilcoby,1
1211027597,37.77715,-122.40387,ilcoby,1
1211028369,37.74859,-122.41616,ilcoby,63
1211031824,37.75415,-122.43432,ilcoby,128
1211047883,37.76177,-122.43811,ilcoby,533
1211052687,37.76373,-122.42537,ilcoby,-1
1211077660,37.77419,-122.41725,ilcoby,36
1211078266,37.76264,-122.43319,ilcoby,9
1211079380,37.77185,-122.41046,ilcoby,1
1211079666,37.77609,-122.40878,ilcoby,1
1211079786,37.77598,-122.40871,ilcoby,1
1211080096,37.77868,-122.40955,ilcoby,425
1211080119,37.77869,-122.40955,ilcoby,425
1211085183,37.78875,-122.40845,ilcoby,1
1211086298,37.78593,-122.41084,ilcoby,1
1211088907,37.7905,-122.41384,ilcoby,1
1211088937,37.7902,-122.41581,ilcoby,1
1211088952,37.7902,-122.41581,ilcoby,1
1211089026,37.78884,-122.42082,ilcoby,1
1211089052,37.78884,-122.42082,ilcoby,1
1211089270,37.78181,-122.42201,ilcoby,1
1211090098,37.78487,-122.41792,ilcoby,1
1211090674,37.78642,-122.41402,ilcoby,1
1211090723,37.78673,-122.41437,ilcoby,1
1211090776,37.78613,-122.4184,ilcoby,1
1211091527,37.79803,-122.43582,ilcoby,1
1211092603,37.78708,-122.40619,ilcoby,1
1211093652,37.79823,-122.40713,ilcoby,1
1211094938,37.78784,-122.42133,ilcoby,1
1211096353,37.77125,-122.41316,ilcoby,1
1211096589,37.77151,-122.41357,ilcoby,1
1211097065,37.78197,-122.41281,ilcoby,1
1211097606,37.78655,-122.41136,ilcoby,1
1211097799,37.78531,-122.41106,ilcoby,1
1211098075,37.7867,-122.4143,ilcoby,1
1211102990,37.78391,-122.40777,ilcoby,1
1211107948,37.72382,-122.43568,ilcoby,129
1211107964,37.72382,-122.43569,ilcoby,129
1211108493,37.72863,-122.43943,ilcoby,-1
1211109156,37.74414,-122.45228,ilcoby,-1
1211109633,37.74283,-122.47462,ilcoby,21
1211110829,37.77786,-122.4469,ilcoby,157
1211111140,37.7881,-122.42497,ilcoby,1
1211111260,37.7948,-122.42313,ilcoby,1
1211113681,37.78204,-122.41153,ilcoby,1
1211116146,37.78422,-122.43295,ilcoby,1
1211116161,37.78424,-122.43295,ilcoby,1
1211126905,37.77133,-122.41716,ilcoby,955
1211128159,37.75779,-122.43473,ilcoby,56
1211128702,37.74901,-122.4227,ilcoby,114
1211129434,37.77188,-122.44007,ilcoby,46
1211138826,37.78924,-122.43382,ilcoby,1
1211139294,37.77518,-122.43099,ilcoby,0
1211139315,37.77519,-122.43099,ilcoby,0
1211152172,37.78672,-122.40981,ilcoby,1
1211152225,37.78676,-122.40975,ilcoby,1
1211155504,37.79054,-122.42852,ilcoby,1
1211155522,37.79051,-122.4285,ilcoby,1
1211155935,37.79016,-122.42342,ilcoby,1
1211156763,37.78765,-122.40836,ilcoby,1
1211159440,37.77627,-122.40336,ilcoby,1
1211159668,37.77622,-122.40341,ilcoby,1
1211160031,37.77619,-122.40341,ilcoby,1
1211161970,37.79617,-122.40448,ilcoby,1
1211163674,37.78625,-122.4164,ilcoby,1
1211170709,37.73855,-122.40098,ilcoby,-1
1211172214,37.78203,-122.44914,ilcoby,26
1211172234,37.78203,-122.44913,ilcoby,26
1211176699,37.79502,-122.40464,ilcoby,1
1211186097,37.76133,-122.42729,ilcoby,18
1211187002,37.76248,-122.42161,ilcoby,18
1211188852,37.75466,-122.49697,ilcoby,-1
1211188866,37.75466,-122.49697,ilcoby,-1
1211191369,37.78163,-122.42332,ilcoby,1
1211191729,37.77663,-122.46509,ilcoby,-1
1211192171,37.76934,-122.44852,ilcoby,4
1211192219,37.76935,-122.44853,ilcoby,4
1211196348,37.78976,-122.42766,ilcoby,1
1211198452,37.75071,-122.41853,ilcoby,2
1211199202,37.74824,-122.42491,ilcoby,762
1211199480,37.74827,-122.42492,ilcoby,762
1211199542,37.74825,-122.42489,ilcoby,762
1211199667,37.74825,-122.42491,ilcoby,762
1211201431,37.74843,-122.40826,ilcoby,40
1211202664,37.77055,-122.42787,ilcoby,0
1211202893,37.7704,-122.42784,ilcoby,0
1211202953,37.77041,-122.42784,ilcoby,0
1211210047,37.79517,-122.40504,ilcoby,1
1211210071,37.79517,-122.40504,ilcoby,1
1211212372,37.78691,-122.44996,ilcoby,92
1211213903,37.77432,-122.43518,ilcoby,0
1211220715,37.76438,-122.42174,ilcoby,18
1211221353,37.77137,-122.43752,ilcoby,64
1211228326,37.78617,-122.41858,ilcoby,1
1211241706,37.75129,-122.43383,ilcoby,128
1211242114,37.7515,-122.43209,ilcoby,31
1211242175,37.75151,-122.43208,ilcoby,31
1211243763,37.73351,-122.43785,ilcoby,-1
1211243797,37.73352,-122.43785,ilcoby,-1
1211244915,37.78704,-122.41124,ilcoby,1
1211247736,37.73449,-122.47526,ilcoby,730
1211247781,37.73111,-122.47496,ilcoby,973
1211254210,37.76974,-122.45028,ilcoby,4
1211258203,37.74872,-122.40866,ilcoby,40
1211258268,37.74872,-122.40866,ilcoby,40
1211258383,37.7487,-122.40874,ilcoby,40
1211258444,37.74871,-122.40873,ilcoby,40
1211261386,37.76943,-122.45117,ilcoby,4
1211261561,37.76939,-122.45113,ilcoby,4
1211262164,37.76092,-122.43467,ilcoby,9
1211264907,37.75213,-122.43416,ilcoby,128
1211269346,37.76055,-122.43487,ilcoby,9
1211269406,37.76054,-122.43489,ilcoby,9
1211269585,37.76065,-122.43491,ilcoby,9
1211272082,37.76062,-122.43497,ilcoby,9
1211272203,37.76066,-122.4349,ilcoby,9
1211272506,37.7607,-122.435,ilcoby,9
1211272628,37.76064,-122.43506,ilcoby,9
1211274567,37.76063,-122.43491,ilcoby,9
1211274686,37.76061,-122.43488,ilcoby,9
1211274822,37.76068,-122.43493,ilcoby,9
1211274868,37.76067,-122.43491,ilcoby,9
1211275115,37.76081,-122.43492,ilcoby,9
1211275611,37.76062,-122.43494,ilcoby,9
1211275671,37.76063,-122.43496,ilcoby,9
1211276032,37.7606,-122.43493,ilcoby,9
1211276334,37.76079,-122.43495,ilcoby,9
1211276401,37.76083,-122.43496,ilcoby,9
1211276597,37.76504,-122.44222,ilcoby,292
1211276623,37.76503,-122.44226,ilcoby,292
1211276925,37.76071,-122.43489,ilcoby,9
1211277152,37.76078,-122.43495,ilcoby,9
1211277943,37.76066,-122.43498,ilcoby,9
1211277994,37.76067,-122.43497,ilcoby,9
1211278763,37.76067,-122.43493,ilcoby,9
1211278949,37.76079,-122.43499,ilcoby,9
1211279014,37.7608,-122.43499,ilcoby,9
1211279301,37.76076,-122.43492,ilcoby,9
1211279487,37.7608,-122.43494,ilcoby,9
1211281110,37.71383,-122.43612,ilcoby,181
1211281170,37.71387,-122.43611,ilcoby,181
1211281290,37.71406,-122.43622,ilcoby,181
1211282030,37.72316,-122.41814,ilcoby,-1
1211282090,37.72314,-122.41818,ilcoby,-1
1211286454,37.75773,-122.43566,ilcoby,56
1211288416,37.78052,-122.47259,ilcoby,29
1211288647,37.78309,-122.47307,ilcoby,-1
1211290212,37.79423,-122.42074,ilcoby,1
1211290255,37.79425,-122.42078,ilcoby,1
1211299514,37.78787,-122.40833,ilcoby,1
1211299542,37.78788,-122.40833,ilcoby,1
1211309347,37.78665,-122.40462,ilcoby,1
1211312480,37.79472,-122.40032,ilcoby,1
1211316389,37.76493,-122.42079,ilcoby,18
1211318578,37.78968,-122.40672,ilcoby,1
1211318879,37.78985,-122.40684,ilcoby,1
1211321282,37.75399,-122.40824,ilcoby,40
1211340024,37.78204,-122.41184,ilcoby,1
1211340318,37.78201,-122.41189,ilcoby,1
1211340618,37.78222,-122.41184,ilcoby,1
1211340938,37.78213,-122.41188,ilcoby,1
1211340972,37.78213,-122.41188,ilcoby,1
1211342605,37.78233,-122.44765,ilcoby,44
1211346360,37.78561,-122.41171,ilcoby,1
1211346471,37.78559,-122.41162,ilcoby,1
1211346596,37.78626,-122.41186,ilcoby,1
1211347193,37.78492,-122.41143,ilcoby,1
1211349973,37.78634,-122.40651,ilcoby,1
1211351716,37.76298,-122.42694,ilcoby,53
1211354179,37.77433,-122.42019,ilcoby,1
1211355029,37.79945,-122.42409,ilcoby,1
1211355503,37.78604,-122.41302,ilcoby,1
1211355526,37.78604,-122.41302,ilcoby,1
1211357650,37.7451,-122.40056,ilcoby,1203
1211357770,37.74513,-122.4005,ilcoby,1203
1211357896,37.74509,-122.40054,ilcoby,1203
1211358134,37.74372,-122.40141,ilcoby,524
1211358253,37.74381,-122.40153,ilcoby,524
1211358555,37.74375,-122.40148,ilcoby,524
1211359321,37.76124,-122.41825,ilcoby,95
1211361333,37.76063,-122.43498,ilcoby,9
1211361633,37.76072,-122.43493,ilcoby,9
1211361724,37.76069,-122.43492,ilcoby,9
1211361784,37.76068,-122.43496,ilcoby,9
1211362145,37.76081,-122.43497,ilcoby,9
1211362266,37.76076,-122.43491,ilcoby,9
1211364682,37.76078,-122.43497,ilcoby,9
1211365103,37.76074,-122.43495,ilcoby,9
1211365165,37.76075,-122.43495,ilcoby,9
1211365678,37.74862,-122.41643,ilcoby,63
1211372100,37.74904,-122.41062,ilcoby,40
1211373090,37.77128,-122.43752,ilcoby,64
1211373647,37.77016,-122.44362,ilcoby,4
1211377680,37.7877,-122.43616,ilcoby,1
1211377901,37.78857,-122.43624,ilcoby,1
1211378289,37.79772,-122.44594,ilcoby,1
1211382299,37.78478,-122.40002,ilcoby,1
1211385954,37.75332,-122.41412,ilcoby,1211
1211387373,37.77573,-122.443,ilcoby,125
1211387570,37.77577,-122.44306,ilcoby,125
1211389164,37.78516,-122.40031,ilcoby,1
1211389839,37.78521,-122.4,ilcoby,1
1211389969,37.78535,-122.40019,ilcoby,1
1211392033,37.78524,-122.41139,ilcoby,1
1211392361,37.78819,-122.40859,ilcoby,1
1211392485,37.7881,-122.40857,ilcoby,1
1211392604,37.78813,-122.40848,ilcoby,1
1211393145,37.78797,-122.40847,ilcoby,1
1211393267,37.78793,-122.40854,ilcoby,1
1211398308,37.78529,-122.40011,ilcoby,1
1211399733,37.79248,-122.40374,ilcoby,1
1211403342,37.78136,-122.41381,ilcoby,1
1211403674,37.78592,-122.41101,ilcoby,1
1211404800,37.77778,-122.41868,ilcoby,1
1211407390,37.77977,-122.40513,ilcoby,633
1211408173,37.77731,-122.40472,ilcoby,1
1211456437,37.7587,-122.42355,ilcoby,18
1211458207,37.74891,-122.40668,ilcoby,493
1211459284,37.7696,-122.44692,ilcoby,4
1211459769,37.77439,-122.46057,ilcoby,682
1211460851,37.77646,-122.40188,ilcoby,1
1211467470,37.74991,-122.40978,ilcoby,494
1211467530,37.74992,-122.40978,ilcoby,494
1211469168,37.78538,-122.40522,ilcoby,1
1211474525,37.79586,-122.41517,ilcoby,1
1211474600,37.79585,-122.41515,ilcoby,1
1211476230,37.78127,-122.46094,ilcoby,24
1211476541,37.78023,-122.46535,ilcoby,867
1211476782,37.78026,-122.46533,ilcoby,867
1211477828,37.78605,-122.45722,ilcoby,23
1211478370,37.78345,-122.42524,ilcoby,1
1211486871,37.77151,-122.46752,ilcoby,502
1211488406,37.78593,-122.45725,ilcoby,23
1211490889,37.7808,-122.4721,ilcoby,29
1211491453,37.77551,-122.48549,ilcoby,-1
1211491476,37.77551,-122.48549,ilcoby,-1
1211525750,37.78746,-122.41343,ilcoby,1
1211531936,37.79199,-122.43616,ilcoby,918
1211531967,37.79198,-122.43618,ilcoby,918
1211533426,37.78768,-122.40987,ilcoby,1
1211536602,37.76079,-122.435,ilcoby,9
1211536662,37.7608,-122.43499,ilcoby,9
1211537175,37.76071,-122.43493,ilcoby,9
1211537235,37.76073,-122.43495,ilcoby,9
1211539227,37.77333,-122.40851,ilcoby,1
1211539287,37.77332,-122.40851,ilcoby,1
1211546568,37.76785,-122.44826,ilcoby,4
1211547307,37.79242,-122.40395,ilcoby,1
1211552900,37.77923,-122.46736,ilcoby,430
1211553233,37.78065,-122.46935,ilcoby,29
1211553293,37.78065,-122.46933,ilcoby,29
1211553501,37.77687,-122.46621,ilcoby,619
1211553601,37.77684,-122.46623,ilcoby,619
1211554170,37.76268,-122.46106,ilcoby,127
1211554225,37.76265,-122.46105,ilcoby,127
1211554243,37.76265,-122.46105,ilcoby,127
1211554359,37.76275,-122.46111,ilcoby,127
1211554393,37.76274,-122.46111,ilcoby,127
1211558603,37.78926,-122.4016,ilcoby,1
1211559024,37.78513,-122.40046,ilcoby,1
1211560277,37.79472,-122.40066,ilcoby,1
1211560395,37.79481,-122.40071,ilcoby,1
1211560685,37.79467,-122.40045,ilcoby,1
1211561069,37.79464,-122.40053,ilcoby,1
1211577755,37.77354,-122.4193,ilcoby,36
1211596710,37.78802,-122.40054,ilcoby,1
1211598475,37.78195,-122.41228,ilcoby,1
1211598596,37.78191,-122.41211,ilcoby,1
1211598715,37.78188,-122.41215,ilcoby,1
1211599015,37.78191,-122.41212,ilcoby,1
1211599605,37.78187,-122.41208,ilcoby,1
1211599726,37.78197,-122.41218,ilcoby,1
1211600029,37.78193,-122.41217,ilcoby,1
1211600194,37.78192,-122.41219,ilcoby,1
1211600215,37.78192,-122.41218,ilcoby,1
1211601322,37.79961,-122.40744,ilcoby,1
1211606086,37.79975,-122.43773,ilcoby,1
1211612163,37.76239,-122.43516,ilcoby,9
1211613771,37.74965,-122.44495,ilcoby,1324
1211617270,37.75005,-122.41817,ilcoby,2
1211626128,37.7731,-122.4087,ilcoby,1
1211626311,37.77304,-122.40875,ilcoby,1
1211626452,37.77313,-122.40861,ilcoby,1
1211643043,37.75774,-122.48079,ilcoby,1307
1211643141,37.75776,-122.48084,ilcoby,1307
1211643323,37.75778,-122.48087,ilcoby,1307
1211643444,37.75775,-122.48081,ilcoby,1307
1211643499,37.75775,-122.4808,ilcoby,1307
1211644726,37.76158,-122.47661,ilcoby,506
1211645234,37.74884,-122.4912,ilcoby,-1
1211645286,37.74881,-122.49121,ilcoby,-1
1211647846,37.7918,-122.41061,ilcoby,1
1211648061,37.79178,-122.4106,ilcoby,1
1211648121,37.79177,-122.41059,ilcoby,1
1211648229,37.79179,-122.41054,ilcoby,1
1211648596,37.79181,-122.41055,ilcoby,1
1211651561,37.7827,-122.44727,ilcoby,44
1211652697,37.74476,-122.45312,ilcoby,195
1211652727,37.74475,-122.45314,ilcoby,195
1211710225,37.76786,-122.42866,ilcoby,9
1211710257,37.76783,-122.42869,ilcoby,9
1211710259,37.76783,-122.42869,ilcoby,9
1211711044,37.7856,-122.41478,ilcoby,1
1211711251,37.78562,-122.41478,ilcoby,1
1211711647,37.7869,-122.40982,ilcoby,1
1211713361,37.76698,-122.42424,ilcoby,1
1211713693,37.76122,-122.4224,ilcoby,18
1211713934,37.76128,-122.42243,ilcoby,18
1211714606,37.78923,-122.40712,ilcoby,1
1211715027,37.78564,-122.4148,ilcoby,1
1211715087,37.78566,-122.41481,ilcoby,1
1211716353,37.78577,-122.41487,ilcoby,1
1211716715,37.7875,-122.40993,ilcoby,1
1211716837,37.78745,-122.40974,ilcoby,1
1211716958,37.78742,-122.40954,ilcoby,1
1211718132,37.78903,-122.42521,ilcoby,1
1211728064,37.75061,-122.40151,ilcoby,-1
1211729481,37.72628,-122.40968,ilcoby,-1
1211731195,37.7522,-122.41921,ilcoby,18
1211732108,37.77642,-122.44487,ilcoby,4
1211732168,37.77641,-122.44489,ilcoby,4
1211732996,37.78975,-122.43488,ilcoby,1
1211734641,37.77327,-122.40871,ilcoby,1
1211738715,37.78617,-122.41107,ilcoby,1
